Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
100135088;261891;Earthly Paradise Bird's Nest Resort - Sanya;HQ;;District 0;SYX;Sanya;;572000;CN;;;5.0;1.823153;10.964683;SABRE_GDS
100106212;239975;Motel168 Shanghai Cao Yang Village;HQ;No 69 Feng Qiao Rd Pu Tuo.;District Shanghai 0;SHA;Shanghai;;200062;CN;;;;31.241617;121.409201;SABRE_GDS
100111520;244266;Tangshan Shun Tian Long Business Hotel;HQ;Xinxidao 107 Tangshan 0.;;TVS;Tangshan;;063000;CN;;;;39.634142;118.141012;SABRE_GDS
100111109;383838;Zhuoyue City Hotel Anqing;HQ;No 32 Zhongxing Avenue Yixiu;;JDZ;Anqing;;;CN;;;;30.535515;11.705366;SABRE_GDS
100135138;261925;Aegean Conifer Suites Resort Sanya;HQ;;;SYX;Sanya;;572000;CN;;;5.0;18.234281;109.652596;SABRE_GDS
100060064;193541;Bossa Nova Boutique Hotel;HQ;No 66 Fuxing Road Gulangyu;;XMN;Xiamen;;;CN;;;;24.446318;118.066232;SABRE_GDS
100138990;264939;Intercontinental Holiday Inn - Yingkou;HQ;22 Daqing Road Zhanqian.;;YKH;yingkou;;115001;CN;;;;40.700622;122.281922;SABRE_GDS
100111512;244262;Shaoxing Kaiyue Hotel - Shaoxing;HQ;;Industrial Park 0;HGH;Shaoxing;;312000;CN;;;;3.001406;120.622667;SABRE_GDS
100133902;260958;South Union;HQ;2002 Shennan East Road;;SZX;Shenzhen;;518001;CN;;;2.0;22.545;114.13;SABRE_GDS
100151170;277828;Banwan Hotel - Enshi;HQ;60 Hangkong Avenue Enshi.;;ENH;Enshi;;445000;CN;;;;30.286753;109.478502;SABRE_GDS
100109062;242294;Qingdao Yonghuating Hotel;HQ;No273wenyang Road.;;TAO;Qingdao;;266109;CN;;;;3.629549;120.397287;SABRE_GDS
100105829;354243;Golden Inn;HQ;No14 Nortch Section Of;;NAY;Beijing;;100037;CN;;;;35.210395;110.734381;SABRE_GDS
100674250;340024;Jiali Inn Tidu Street Branch;HQ;No120 Tidu Street;;CTU;Chengdu;;610000;CN;;;;30.659995;104.072144;SABRE_GDS
100059830;193166;Guangzhou Haiyue Hotel;HQ;Xinhe Street 16;;FUO;Guangzhou;;510315;CN;;;1.0;23.095;113.332;SABRE_GDS
100117810;248929;New Wencai International Hotel - Hefei;HQ;9shuxindadao Changjiangxi Road.;Hefei Anhui Province 0;HFE;Hefei;;230031;CN;;;;31.858649;117.211611;SABRE_GDS
100111584;244312;Home Inn Convention Center - Shantou;HQ;Changping Road 88.;;SWA;Shantou;;515140;CN;;;;23.361827;116.715523;SABRE_GDS
102117427;332435;Xilaike Business Hotel- Xianning;HQ;;;WUH;Xianning;;;CN;;;;29.843733;114.317328;SABRE_GDS
100315500;381774;Sofu Hotel;HQ;85 Huguosi Street Floors 1 5;;NAY;Beijing;;100035;CN;;;4.0;399.349;1.163741;SABRE_GDS
100029873;344978;Lisan Garden Hotel;HQ;No 999 Yanglinhu Main Street;;JIU;Jiujiang;;332200;CN;;;;29.675012;115.694665;SABRE_GDS
100135450;262164;Home Inn Tianjin Tanggu;HQ;Yingkoudao 1041 Tanggu.;District Tianjin 0;TSN;Tianjin;;300450;CN;;;;39.022292;11.765086;SABRE_GDS
100063971;355244;Guigang Aili Hotel;HQ;No 49 Fenghuang 1st Street;;LZH;Guigang;;;CN;;;;23.088435;109.622583;SABRE_GDS
100116352;247843;Jiulonghu Hotel - Nanjing;HQ;Suyuan Avenue 77.;;NKG;Nanjing;;211102;CN;;;;3.189165;118.811228;SABRE_GDS
100305078;343701;E-house Hotel;HQ;No76 Kunming Street;;TSA;Taipei;;;CN;86008862-23831999;8608862-23831999;3.0;250.457;121.505;SABRE_GDS
100096863;342940;The Sages Boutique Hotel Shenyang Railway Station Taiyuan Street;HQ;No59 Zhongshan Road Langqin;;SHE;Shenyang;;110000;CN;;;;41.804529;123.427786;SABRE_GDS
100110444;243397;Grace Inn Yanzishan Road - Jinan;HQ;4 Yanzishan Road Lixia.;District Jinan 0;TNA;Jinan;;250014;CN;;;;36.664128;117.065135;SABRE_GDS
100134932;261789;Nan Hai Hotel - Shantou;HQ;;District Shantou Guangdong 0;SWA;Shantou;;515144;CN;;;;233.648;116.681;SABRE_GDS
100113300;245539;Phoenix International Hotel - Jincheng;HQ;Fengtai West Street 2839.;;CIH;Jincheng;;048000;CN;;;;35.490483;112.824298;SABRE_GDS
100116538;247990;University Academic Exchange Hotel - Qingdao;HQ;Ningxia Road 308.;;TAO;Qingdao;;266071;CN;;;;36.073141;120.418024;SABRE_GDS
100114088;246130;Tianda Mingdu Hotel - Songyuan;HQ;Songyuan Road 0.;;CGQ;Songyuan;;138000;CN;;;;45.117085;124.845092;SABRE_GDS
100127106;255798;Hanting Hotel New Railway Station North Branch;HQ;No61 West Huaian Road;;SJW;Shijiazhuang;;050051;CN;;;2.0;38.026;114.473;SABRE_GDS
100109880;242989;Shichang Huatian Holiday Hotel - Changsha;HQ;256 Guihua Road Yuhua Distric.;;CSX;Changsha;;410017;CN;;;;28.169873;1.130094;SABRE_GDS
100149692;276510;Huafang Yilu Hotel - Beijing;HQ;4 Zhengyi Rd.;;BJS;Beijing;;100006;CN;;;;3.990308;116.407299;SABRE_GDS
100110890;243731;Teckon Hotel - Ningbo;HQ;Manhattan Plaza B District 128.;;NGB;Ningbo;;315800;CN;;;;29.897791;12.181682;SABRE_GDS
100146526;272282;Rest Motel Hotel Zhongtong - Wenzhou;HQ;Wansong East Road 465 Ruian.;Wenzhou Zhejiang Province 0;WNZ;Ruian;;325000;CN;;;;27.777217;120.663502;SABRE_GDS
100117408;248636;Hanting Hotel Red Star Road;HQ;No78 Red Star Road Luyang.;;HFE;Hefei;;230061;CN;;;;31.859599;117.288103;SABRE_GDS
100112314;244805;Orient International Hotel;HQ;Cangmen Street 6.;;JGN;Jiuquan;;735000;CN;;;;39.747095;98.508396;SABRE_GDS
100118934;249661;Siji Chuntian Hotel - Qionghai;HQ;No 39 Renmin Road Qionghai;;HAK;Qionghai;;571400;CN;;;;19.259237;110.470345;SABRE_GDS
100148606;275446;Shanghai Ziyuju Hotel Bund;HQ;639 Henan Middle Road Huangpu.;District Shanghai 0;SHA;Shanghai;;200001;CN;;;3.0;3.124096;12.148322;SABRE_GDS
100058892;191600;Fuyuan Hotel;HQ;No 12 Caiyuan Road Yuzhong;;CKG;Chongqing;;400014;CN;;;;2.954807;10.654858;SABRE_GDS
100131132;258837;Hanting Hotel Wangdingti;HQ;100 98 Fukang Road.;;TSN;Tianjin;;300190;CN;;;;39.099233;11.711901;SABRE_GDS
100138692;264733;Shuangfa Hotel - Suining;HQ;26 Heping East Road Chuanshan.;District Suining 0;NAO;Hubei;;629000;CN;;;;3.050998;105.574933;SABRE_GDS
102121591;342671;Greentree Alliance Hotel Dongguan Zhangmutou Railway Station;HQ;No8 Xinxing Street;;SZX;Dongguan;;523618;CN;;;;2.290405;11.407054;SABRE_GDS
100119322;249917;Long Yun New Century Hotel - Wuhu;HQ;01 Jishan Avenue Nanling.;County Wuhu 0;NKG;Anhui;;241300;CN;;;;30.914044;118.343428;SABRE_GDS
100146168;271713;Maoming Li Jing Hotel;HQ;88 Renmin South Road Maonan.;;ZHA;Maoming;;525000;CN;;;;21.659189;110.915988;SABRE_GDS
100130428;258284;Jingyu Business Hotel - Xiamen;HQ;No195malongshehuli District195.;;XMN;Xiamen;;361000;CN;;;;24.514259;118.116309;SABRE_GDS
100460439;335485;Jin Jiang Inn East Jiaozhou Road;HQ;87 East Jiaozhou Road;;TAO;Qingdao;;266300;CN;;;;36.294078;120.013846;SABRE_GDS
100147702;274214;Beihai Silver Bay Hotel;HQ;No 10 Yintan Avenue Yinhai.;;BHY;Beihai;;536002;CN;;;;21.428325;109.185968;SABRE_GDS
100116934;248293;Hanting Hotel Renming Road South;HQ;221 Dongwu Road North.;;WUX;Suzhou;;215007;CN;;;;31.278102;120.625685;SABRE_GDS
100130192;258096;Hanting Hotel Shopping Area;HQ;Balingzhong Road 91.;;HHA;yueyang;;414000;CN;;;;2.937295;113.114003;SABRE_GDS
100144462;270327;The Mulian;HQ;715 Jinsui Road.;;FUO;Guangzhou;;510627;CN;;;4.0;23.124;113.339;SABRE_GDS
100112690;245119;Ming Hao Hotel - Quzhou;HQ;No 108 Sanqu Road.;;JUZ;Quzhou;;32400;CN;;;;28.940547;118.872542;SABRE_GDS
100107016;240612;Zhengxi E Home Hotel - Chengdu;HQ;No88chengshou Streetjinjiang.;;CTU;Chengdu;;610020;CN;;;;30.654468;104.078003;SABRE_GDS
100119776;250245;Goto Modern Hotel Hepingli - Beijing;HQ;No1 Block 13 Heping Street.;Chaoyang District Beijing 0;BJS;Beijing;;100013;CN;86010642922998000;;;39.963564;116.413603;SABRE_GDS
100146624;272456;Hengji Hotel - Shenyang;HQ;No205huigong Street;;SHE;Shenyang;;110013;CN;;;3.0;41.816;123.444;SABRE_GDS
100107432;240904;Zi Chen Hotel - Dali;HQ;;;DLU;Dali;;671003;CN;;;;25.697234;100.154468;SABRE_GDS
100130810;258581;Bodi Boutique Shanghai Pudong;HQ;No1245 Longyang Road;;SHA;Shanghai;;200127;CN;;;3.0;31.198;121.534;SABRE_GDS
100565062;344288;California Hotel Hk;HQ;4-f Golden Crown Court 66 70;;HKG;Hong Kong;;;CN;85227231312;85227231369;2.0;22.279328;114.162813;SABRE_GDS
100058962;191760;Xinlijing Businness Hotel;HQ;;;SZX;Dongguan;;523868;CN;;;;2.277951;113.790426;SABRE_GDS
100153134;279515;Xilinhot Xiling Hotel;HQ;Xilin Street 66.;;XIL;Xilinhaote;;026000;CN;;;;43.941602;116.066694;SABRE_GDS
100059716;193032;Yi An Business Hotel;HQ;385 Daguan Middle Road Tianhe;;FUO;Guangzhou;;510663;CN;;;3.0;23.159729;11.340786;SABRE_GDS
100106822;240461;Yigou Business Hotel - Hangzhou;HQ;Huayuangang Street 168.;;HGH;Hangzhou;;310000;CN;;;;30.325332;120.122366;SABRE_GDS
100149576;276390;Baochao Hotel - Beijing;HQ;No 107 Baochao Hutong Gulou;;BJS;Beijing;;100009;CN;;;;35.210395;110.734381;SABRE_GDS
100117554;248736;Home Inn Chongqing Shaping Park;HQ;No 366 Xiaolongkan Street.;;CKG;Chongqing;;400030;CN;;;2.0;295.563;10.646641;SABRE_GDS
100152628;279060;Xinyatu Hotel - Jianyang;HQ;;;CTU;Jianyang;;641400;CN;;;;30.378818;104.542283;SABRE_GDS
100059180;192197;Xinfa Hotel;HQ;Wenhua Street 99 Chaoyang;;CGQ;Changchun;;130051;CN;;;;43.894989;125.321661;SABRE_GDS
100123504;253144;Hanting Hotel Development Area;HQ;8 Wuyishan Road.;;NKG;Wuhu;;241000;CN;;;;31.400957;118.363844;SABRE_GDS
100080555;338626;Hanting Hotel South Liuyi Road;HQ;No 111 Liuyi South Road;;FOC;Fuzhou;;350000;CN;;;;27.995795;116.353245;SABRE_GDS
101086268;340619;Attitude On Granville;HQ;20 Granville Rd Tsim Sha Tsui;;HKG;HongKong;;999077;CN;85221053888;85221053820;;22.299843;114.173707;SABRE_GDS
100114780;246669;Civil Avaition Hotel Yongdeng - Lanzhou;HQ;Zhongchuan Airport 195.;;LHW;Lanzhou;;730314;CN;;;;36.506928;103.613044;SABRE_GDS
100134024;261053;Hanting Tonglou - Tianjin;HQ;No1 Pingshan North Avenue Zeng.;;TSN;Tianjin;;300074;CN;;;;39.099298;117.195265;SABRE_GDS
101088130;334313;Tieniu Phoenix Hotel;HQ;;;DSN;Ordos;;017000;CN;;;;39.817849;109.967308;SABRE_GDS
100117088;248413;Cuizhu Hotel - Shenzhen;HQ;Shuitian Second Street 20.;;SZX;Shenzhen;;518020;CN;;;;22.567291;114.125585;SABRE_GDS
100275256;343313;Morwing Hotel Culture Vogue;HQ;No8 Nanyang Street;;TSA;Taipei;;100;CN;8600886223123661;;3.0;2.504518;12.151601;SABRE_GDS
100126588;255440;Hanting Hotel East Bell Tower;HQ;No 49 Xi Yi Road.;;SIA;Xi'an;;710004;CN;;;;34.261672;108.958438;SABRE_GDS
100119446;249996;Xiangyang Home Inn - Train Station;HQ;Fengshen Building 65 Qianjin .;;XFN;Xiangyang;;441000;CN;;;;32.059548;112.155067;SABRE_GDS
100071017;335302;Starway Hotel Yangjiaping Wanxiang City;HQ;No7 Yangjiaping Zheng Street;;CKG;Chongqing;;400050;CN;;;;29.509605;106.514853;SABRE_GDS
100108010;241395;Shuiyuntian Hotel - Suzhou;HQ;No899sunwu Road Xukou Town Wu.;;WUX;Suzhou;;215000;CN;;;;31.230477;120.473078;SABRE_GDS
100454212;350373;Haina Baichuan Hotel;HQ;No99 Wenjiao Road;;NGB;Ningbo;;315000;CN;;;;29.896512;121.540154;SABRE_GDS
100151882;278443;Xiamen Jiacheng Express Hotel - Lianhua;HQ;4 Hanqingli Lianhua North Road.;Siming District Xiamen4;XMN;Xiamen;;361004;CN;;;;24.485942;118.130705;SABRE_GDS
100134066;261090;Woda Hotel - Hotel;HQ;Dazhigu 8th Road 4.;;TSN;Tianjin;;300181;CN;;;;39.109321;117.242767;SABRE_GDS
100147882;274389;Home Inn Zhucheng Renmin East Road;HQ;;Street And Renmin East Road 0;WEF;Zhucheng;;262200;CN;;;;35.995729;119.415895;SABRE_GDS
100130664;258461;Hanting Hotel Longhuayousong;HQ;;;SZX;Shenzhen;;518109;CN;;;;22.645428;114.040508;SABRE_GDS
100056831;338565;Deqing Milan Fashion Hotel;HQ;No 81 Yong'an Street Deqing;;HGH;Deqing;;;CN;;;;30.542973;119.972433;SABRE_GDS
100153130;279510;Xilinhot Hotel - Xilinhot;HQ;;Development Zone Xilinhot 0;XIL;Xilinhaote;;026000;CN;;;;43.935512;116.053795;SABRE_GDS
100462655;342923;Jin Gang International Hotel;HQ;No18 Tanghai Road;;TVS;Tangshan;;063299;CN;;;;3.927274;11.842359;SABRE_GDS
100226274;342727;Lucky News Classic Hotel;HQ;24 Jieshou Road Jieshou Lu;;TSA;Taoyuan;;;CN;;;3.0;24.987073;12.131107;SABRE_GDS
100116932;248292;Home Inn Suzhou New District Commercial Street;HQ;No 80 Yushan Road Huqiu.;;WUX;Soochow;;215001;CN;;;;31.288475;120.562886;SABRE_GDS
100153710;280087;Tai'an Datang Kaiyue Hotel;HQ;53 Dongyue Street.;District Tai'an 53 0;TNA;Taian;;271000;CN;;;;36.200297;117.080932;SABRE_GDS
100108088;241442;Hanting Hotel Jiangtan 2;HQ;Lihuangpo Road 2;;WUH;Wuhan;;430012;CN;;;3.0;30.587;114.302;SABRE_GDS
100150834;277541;Guangzhou Hot Spring Ragaz;HQ;;;CAN;Guangzhou;;510115;CN;;;;23.696183;113.638715;SABRE_GDS
100151376;277993;Nanning Eagle Holiday Inn;HQ;3 Qingchuan Avenue Xixiangtang.;District Nanning 0;NNG;Nanning;;530001;CN;;;;22.839605;10.825167;SABRE_GDS
100058566;190920;Hanting Express Inn National St;HQ;;;BJS;Beijing;;100101;CN;;;;39.992043;116.421614;SABRE_GDS
100127184;255848;Hanting Hotel Wangjing Huajiadi;HQ;Buiding 1 Huajiadi;;BJS;Beijing;;100102;CN;;;;39.986;116.469;SABRE_GDS
100130122;258034;Hanting Hotel Science Market;HQ;Wenhua Road 84;;CGO;zhengzhou;;450003;CN;;;;34.796;113.666;SABRE_GDS
100114678;246583;Changzheng Spring Hotel - Zhoushan;HQ;No592haihua Road.;;HSN;Zhoushan;;316100;CN;;;;29.967201;12.231745;SABRE_GDS
100115610;247285;Hanting Hotel Yijian Road Branch;HQ;No100 Yijian Road;;WUX;Jiangyin;;214431;CN;;;;31.913358;120.278693;SABRE_GDS
100140438;266073;Yanan Tourism Mansion - Yanan;HQ;;District Yan'an City 0;ENY;Yanan;;716000;CN;;;;48.028923;134.053803;SABRE_GDS
100107648;241071;Kai Fu Hotel - Guangzhou;HQ;Tianhe Street 4.;;FUO;Guangzhou;;510620;CN;;;;23.132;113.321;SABRE_GDS
100117992;249044;Hanting Hotel Hangzhou Wulin Square East;HQ;Zhongshan North Road 522;;HGH;Hangzhou;;310003;CN;;;;30.271;120.167;SABRE_GDS
100135870;262485;Golden Diamond Hotel - Zhongsha;HQ;Kanghua Road 33 Shiqi District;;ZUI;Zhongshan;;528400;CN;;;4.0;22.54;113.382;SABRE_GDS
100700340;332142;Foshan Hotel;HQ;No6 Shanju Road;;DAT;Wutaishan;;035515;CN;;;;38.986233;113.567047;SABRE_GDS
100117449;343273;Poyer Hotel;HQ;;1026 Tuanjie Avenue;WUH;Wuhan;;;CN;;;;30.596021;11.429928;SABRE_GDS
100147326;273453;Famen Temple Hotel - Shaanxi;HQ;Famensi Spot 0.;;XIY;fufengxian;;722201;CN;;;;34.439;107.904;SABRE_GDS
100110004;243083;Senmei Hotel - Dongguan;HQ;Jufu Road 123.;;HUZ;Dongguan;;523600;CN;;;;22.829742;11.415923;SABRE_GDS
100146354;272005;Yayuan Hotel;HQ;;;YIW;Lishui;;323000;CN;;;;28.411384;119.854708;SABRE_GDS
100151442;278057;Chifeng Jiutian International Hotel;HQ;;;CIF;Nei Monggol;;24000;CN;;;;42.256231;118.897073;SABRE_GDS
100108946;242201;Quanzong Business Building - Tsingtao;HQ;Taipingjiao Fourth Road 15.;;TAO;Qingdao;;266071;CN;;;;36.056558;120.363153;SABRE_GDS
100145686;271209;Wujiang Home Inn - Liuhong Road;HQ;No409 Liuhong Road Songling.;;WUX;Wujiang;;215200;CN;;;;3.115973;12.064424;SABRE_GDS
100105150;238947;Beijing Xidan Hotel;HQ;Beiyi Lane 1.;;BJS;Beijing;;100000;CN;;;;39.912616;116.371489;SABRE_GDS
100087593;338542;Xianyou Huaqiao Hotel;HQ;;;JJN;xianyou;;;CN;;;;25.363491;118.686836;SABRE_GDS
100109540;242684;Hangu Chengshi Sunlight Hotel - Tianjin;HQ;No 3 Xinkai Middle Road Binhai;;TSN;Tianjin;;300480;CN;;;;39.123564;117.198079;SABRE_GDS
100149600;276414;Jiulong International Hotel - Wuhan;HQ;Xiongchu Street 272 Hongshan.;District Wuhan 0;WUH;Hubei;;430000;CN;;;;3.051051;114.344316;SABRE_GDS
100119050;249736;Hanting Hotel Hongqiao Wuzhong Road New Hotels;HQ;Hongjing Road 218;;SHA;Shanghai;;201103;CN;;;2.0;31.175;121.37;SABRE_GDS
100006199;348229;Jing Cheng International Hotel;HQ;468 Liuyi North Road;;FOC;Fuzhou;;350011;CN;;;;260.865;119.313015;SABRE_GDS
100152490;278963;Wenjing Business Hotel - Qinhuangdao;HQ;345 Xigang Road Haigang.;;SHP;Qinhuangdao;;066000;CN;;;;3.994752;119.576048;SABRE_GDS
100127444;256054;Sohotel;HQ;No 139 Bonham Strand Hong Kong;;HKG;HongKong;;;CN;85228518818;85228518818;4.0;22.286;114.149;SABRE_GDS
100147336;273477;Artland Peninsula Hotel;HQ;;;HUZ;Heyuan;;517000;CN;;;;23.748936;114.695162;SABRE_GDS
100132354;259746;Plaza Of Westcity;HQ;No262 Wantang Road.;;HGH;Hangzhou;;310013;CN;;;;30.279786;120.124042;SABRE_GDS
100072329;374573;Xinyage Apartment;HQ;;;SZX;Shenzhen;;;CN;;;;22.184728;111.111676;SABRE_GDS
100092433;331613;Luxiang Gucun Holiday Hotel;HQ;;;WUX;Soochow;;215107;CN;;;;35.000074;104.999927;SABRE_GDS
100110010;243085;Zai Shui Yi Fang Business Hotel - Dongguan;HQ;Keyuan Building 3 4 Songshan.;;SZX;Dongguan;;523808;CN;;;;22.925551;113.887469;SABRE_GDS
101081094;342452;Daxiagu Ligong Guoyuan Holiday Hotel;HQ;Near No258 Provincial Road;;CAN;Shaoguan;;512723;CN;;;;2.481341;113.592356;SABRE_GDS
100119546;250082;Golden Lily Hotel - Fuzhou;HQ;Wusi Road 252.;;FOC;Fuzhou;;350003;CN;;;;26.100672;119.305901;SABRE_GDS
100090561;353512;Shenzhen Xingkong Xinyu Hotel;HQ;No 133 Dongshan Village;;HUZ;Shenzhen;;;CN;;;;22.184728;111.111676;SABRE_GDS
100100090;234659;Beijing Home Inn - Sanyuanqiao;HQ;Block 36 Xibahedongli Chaoyang.;;BJS;Beijing;;100028;CN;;;;3.996959;11.645443;SABRE_GDS
100139926;265680;Huanghe Guesthouse - Kaifeng;HQ;No1qingshuiwancentury Avenue.;;CGO;kaifeng;;475100;CN;;;;34.871681;113.651633;SABRE_GDS
100336952;343737;Vip Hotel Taichung;HQ;No5 Section 1 Of Shuangshi;;RMQ;Taichung;;400;CN;86008864-22296151;8608864-22297101;3.0;35.000074;104.999927;SABRE_GDS
100154432;280661;Shandong Li-shan Mansion;HQ;Daweier Road 18.;;TNA;Jinan;;250001;CN;;;;366.649;117.059;SABRE_GDS
100107190;240741;Art House Hotel - Chengdu;HQ;Shuhan Road 530 Yangxixian.;Chengdu Sichuan Province 0;CTU;Chengdu;;610036;CN;;;;30.693089;104.013024;SABRE_GDS
100127100;255795;Hanting Hotel Yu Jia Bao;HQ;No155 Xin Gang Road.;;TSN;Tianjin;;300456;CN;;;;39.002196;117.715096;SABRE_GDS
101030278;342792;Superior Guangzhou Yingbin No1;HQ;No 1 Yingbin Road;;FUO;Guangzhou;;511431;CN;;;;23.036668;113.313412;SABRE_GDS
100059492;192642;Hongfan Hotel Guangzhou;HQ;No126 Gexin Road Haizhu.;District Guangzhou China 0;FUO;Guangzhou;;510250;CN;;;;23.088882;113.249778;SABRE_GDS
100110360;243338;Jia He Tian Hao Hotel - Guiyang;HQ;;;KWE;Guiyang;;550017;CN;;;;26.556824;106.697041;SABRE_GDS
100145980;271535;Nanchong Choudu Renhe Hotel;HQ;6f Daduhui Shunqing District.;Nanchong 6;NAO;Nanchong;;637000;CN;;;;30.789544;106.086608;SABRE_GDS
100092269;330146;Tiandi Renhe Business Hotel;HQ;No 4 Nanpu Village Shilian;;FUO;Guangzhou;;511450;CN;;;;22.948395;113.444578;SABRE_GDS
100147804;274317;Wenzhou 161 Oso Luxury Hotel;HQ;2f Kanghua Mansion Feixia Road.;Lucheng District 2f;WNZ;Wenzhou;;325000;CN;;;;2.801976;120.665959;SABRE_GDS
100133046;260267;Hanting Hotel Guanyin Bridge;HQ;5 Zhong Ye Road.;;CKG;Chongqing;;400020;CN;;;;29.572;106.532;SABRE_GDS
100029103;334060;Wanneng Hotel;HQ;99 Ma'anshan Road Ma'anshan Lu;;HFE;Hefei;;230001;CN;;;;31.852358;117.300381;SABRE_GDS
100149820;276610;Heyuan Hot Spring Club - Zhengzhou;HQ;8 Yingxie Road Jinshui.;;CGO;Zhengzhou;;450004;CN;;;;34.748594;11.371798;SABRE_GDS
100133616;260750;Zhongshan Sihai Hotel - Zhongsh;HQ;Shangye Street 68;;ZUI;Zhongshan;;528459;CN;;;;22.418;113.32;SABRE_GDS
101080984;340374;Talmud Hotel Yi Chung Branch;HQ;3f No22 Taiping Rd North Dist;Taichung City 404 Taiwan;RMQ;Taichung;;404;CN;86008864-22277733;8608864-22277733;;35.000074;104.999927;SABRE_GDS
100116522;247977;Qianxuelou Hotel - Lijiang;HQ;;;LJG;Lijiang;;674199;CN;;;;268.749;100.23;SABRE_GDS
100177178;343587;Hotel Sunroute Taipei;HQ;No9 Section 1 Of Minquan East;;TSA;Taipei;;;CN;868863610;868863610;3.0;35.000074;104.999927;SABRE_GDS
100116570;248013;Summer Hotel - Qingdao;HQ;Laoshan Road 36.;;TAO;Qingdao;;266102;CN;;;;36.109413;120.537357;SABRE_GDS
100151822;278395;Home Inn Shanghai Pudong South Road Expo;HQ;2253 Pudong South Road Pudong.;District Shanghai 0;SHA;Shanghai;;200433;CN;;;;3.120487;12.151516;SABRE_GDS
100110382;243352;Kaixuanlon Hotel People's Square - Guiyang;HQ;No8 Shenqi Road.;;KWE;Guiyang;;550002;CN;;;;26.567708;10.671348;SABRE_GDS
100685492;330654;Huazhu Solo Wandering Yunju Inn;HQ;76 Wenming Village Yishang;;LJG;Lijiang;;;CN;;;;24.454803;110.289026;SABRE_GDS
100504578;345699;Viennal International Hotel Fanyu City Bridge Chinese Only;HQ;No118 Dabei Road;;FUO;Guangzhou;;511400;CN;;;;22.941119;113.366174;SABRE_GDS
100150038;276787;First Dynasty Hotel - Xichang;HQ;10 Chang'an East Road Xichang.;;XIC;Sichuan;;615000;CN;;;;27.888369;102.261418;SABRE_GDS
100151484;278083;Fu Quan Resort - Chenzhou;HQ;;Chenzhou 0;KOW;Hunan;;424117;CN;;;;25.529251;1.139109;SABRE_GDS
100114650;246563;Mingmen Hotel;HQ;78 Guantai Road Nancheng.;;SZX;Dongguan;;523072;CN;;;;23.008737;113.736841;SABRE_GDS
100131900;259417;Shatian Zhaokang Hotel - Dongguan;HQ;;;SZX;Dongguan;;523000;CN;;;;22.909266;113.615276;SABRE_GDS
100134356;261307;Manzhouli Grand Hotel - Manzhouli;HQ;9 Zhongsu Street Inner.;Mongolia Prchina 0;NZH;Manzhouli;;21400;CN;;;;495.942;117.444;SABRE_GDS
100126040;255048;Hanting Hotel Qianfoshan;HQ;10 West Wenhua Road.;;TNA;Jinan;;250014;CN;;;;36.654068;11.703348;SABRE_GDS
100149974;276738;Home Inn Dewai - Beijing;HQ;B Dewai Street 12.;;BJS;Beijing;;100011;CN;;;;39.96;116.381;SABRE_GDS
100125970;254982;Hanting Hotel Junshan Road;HQ;No74 Junshan Road.;;XUZ;Zaozhuang;;277101;CN;;;;3.486542;117.564461;SABRE_GDS
100101597;345019;Hanting Hotel Lianhu Square;HQ;No5 Jiefang Road;;LLF;hengyang;;421009;CN;;;;2.689436;11.259948;SABRE_GDS
100105152;238949;Hua Tong Xin Hotel - Beijing;HQ;;;BJS;Beijing;;100027;CN;;;;35.210395;110.734381;SABRE_GDS
100153020;279419;Hefei Haoxin Holiday Hotel;HQ;;;HFE;Hefei;;230016;CN;;;;31.777942;117.257402;SABRE_GDS
100055465;370300;Weigongguan Hotel;HQ;;;DYG;Zhangjiajie;;427000;CN;;;;29.129901;110.481621;SABRE_GDS
100132642;259963;Tiandu Hotel Anhui - Hefei;HQ;355 Changjiang Road.;;HFE;Hefei;;230061;CN;;;;31.862509;117.267763;SABRE_GDS
100060048;193524;Feilu Business Hotel;HQ;No323 Lianhu Road Lainhu;;XIY;Xian;;710003;CN;;;;34.269889;108.929002;SABRE_GDS
100150736;277466;Hangzhou Home Inn - Xiaoshan Bus Station;HQ;Xiaoshao Road 981.;;HGH;Hangzhou;;311200;CN;;;;30.165;120.278;SABRE_GDS
100152022;278557;Nantong Li Ao Apartment Hotel;HQ;Zhongnan Century City 29.;;NTG;Nantong;;226000;CN;;;;31.970603;120.894391;SABRE_GDS
100324524;342703;Papersun Hotel;HQ;No8 Lane 48 Fude Road;;TSA;Taipei;;11163;CN;86008862-28817588;8608862-28817588;3.0;2.509275;12.152317;SABRE_GDS
100146284;271863;Zunhua Sunshine Vip Hotel;HQ;South Of Noth 2nd Ring West.;;TVS;Zunhua;;064200;CN;;;;40.202876;117.956809;SABRE_GDS
100116950;248309;Hanting Hotel New Guanqian;HQ;No1266renminroad.;;WUX;Suzhou;;215005;CN;;;;31.308005;120.622651;SABRE_GDS
100106574;240276;Jiao Tong University Nanyang Hotel - Xi'an;HQ;No1xingqingnan Roadxian 0.;;SIA;Xian;;710048;CN;;;;34.240385;108.988552;SABRE_GDS
100118980;249691;Motel 168 Jiading Chengxi - Shanghai;HQ;Qinghe Road 318.;;SHA;Shanghai;;208100;CN;;;;31.378587;121.237422;SABRE_GDS
